Dir1,Dir2,File,Fs,Onsets
Percussion,Marimba.roll,Marimba.roll.ff.Gb4.stereo.wav,48000,"0.052291667,0.131875000,0.226041667,0.320208333,0.417500000,0.512708333,0.619583333,0.719166667,0.814791667,0.913333333,1.012500000,1.110416667,1.206250000,1.309375000,1.403333333,1.504166667,1.603125000,1.703125000,1.798333333,1.897708333,1.993333333,2.097083333,2.188541667,2.285625000,2.384166667,2.478750000,2.573750000,2.676458333,2.771458333,2.880416667,2.971250000,3.070625000,3.169375000,3.275208333,3.366875000,3.464166667,3.569166667,3.665833333,3.771458333,3.869166667,3.964583333,4.067083333,4.166041667,4.270000000,4.368750000,4.470000000,4.571041667,4.671250000,4.764583333,4.871666667,4.975000000,5.076458333,5.178125000,5.281250000,5.376458333,5.484791667,5.576250000,5.676250000,5.782083333,5.887291667,5.989375000,6.098750000,6.191458333,6.301875000,6.401458333,6.509375000,6.608500000,6.710500000,6.813250000,6.917500000,7.022000000,7.121000000,7.230000000,7.332750000,7.449750000"
Percussion,Marimba.roll,Marimba.roll.ff.Gb5.stereo.wav,48000,"0.031354167,0.092000000,0.173833333,0.262666667,0.357833333,0.453500000,0.552166667,0.642000000,0.742666667,0.838000000,0.942333333,1.043833333,1.134833333,1.227000000,1.319833333,1.413750000,1.517812500,1.612312500,1.702687500,1.796812500,1.894500000,1.990125000,2.089500000,2.190937500,2.281875000,2.385937500,2.479500000,2.582625000,2.681250000,2.777437500,2.877833333,2.975333333,3.068333333,3.170333333,3.248166667,3.351000000,3.437166667,3.528500000,3.623000000,3.718666667,3.822000000,3.923000000,4.011166667,4.111333333,4.212666667,4.316333333,4.409833333,4.510666667,4.607437500,4.708875000,4.803187500,4.902187500,5.003625000,5.104125000,5.199187500"
Percussion,Marimba.roll,Marimba.roll.ff.Gb6.stereo.wav,48000,"0.028937500,0.095187500,0.171812500,0.251625000,0.344437500,0.433687500,0.514375000,0.604875000,0.693312500,0.789250000,0.870375000,0.962875000,1.048625000,1.143375000,1.227625000,1.316562500,1.402812500,1.497750000,1.581500000,1.666750000,1.761875000,1.851437500,1.941937500,2.026375000,2.122500000,2.211562500,2.298500000,2.388937500,2.479125000,2.569125000,2.658062500,2.751812500,2.831437500,2.922500000,3.018250000,3.099437500,3.201875000"
Percussion,Marimba.rubber,Marimba.rubber.ff.A2.stereo.wav,48000,0.042
Percussion,Marimba.rubber,Marimba.rubber.ff.A3.stereo.wav,48000,0.016
Percussion,Marimba.rubber,Marimba.rubber.ff.A4.stereo.wav,48000,0.016
Percussion,Marimba.rubber,Marimba.rubber.ff.A5.stereo.wav,48000,0.01
Percussion,Marimba.rubber,Marimba.rubber.ff.A6.stereo.wav,48000,0.011
Percussion,Marimba.rubber,Marimba.rubber.ff.Ab2.stereo.wav,48000,0.074
Percussion,Marimba.rubber,Marimba.rubber.ff.Ab3.stereo.wav,48000,0.017
Percussion,Marimba.rubber,Marimba.rubber.ff.Ab4.stereo.wav,48000,0.028
Percussion,Marimba.rubber,Marimba.rubber.ff.Ab5.stereo.wav,48000,0.01
Percussion,Marimba.rubber,Marimba.rubber.ff.Ab6.stereo.wav,48000,0.012
Percussion,Marimba.rubber,Marimba.rubber.ff.B2.stereo.wav,48000,0.06
Percussion,Marimba.rubber,Marimba.rubber.ff.B3.stereo.wav,48000,0.015
Percussion,Marimba.rubber,Marimba.rubber.ff.B4.stereo.wav,48000,0.016
Percussion,Marimba.rubber,Marimba.rubber.ff.B5.stereo.wav,48000,0.011
Percussion,Marimba.rubber,Marimba.rubber.ff.B6.stereo.wav,48000,0.01
Percussion,Marimba.rubber,Marimba.rubber.ff.Bb2.stereo.wav,48000,0.062
Percussion,Marimba.rubber,Marimba.rubber.ff.Bb3.stereo.wav,48000,0.018
Percussion,Marimba.rubber,Marimba.rubber.ff.Bb4.stereo.wav,48000,0.016
Percussion,Marimba.rubber,Marimba.rubber.ff.Bb5.stereo.wav,48000,0.01
Percussion,Marimba.rubber,Marimba.rubber.ff.Bb6.stereo.wav,48000,0.013
Percussion,Marimba.rubber,Marimba.rubber.ff.C2.stereo.wav,48000,0.043
Percussion,Marimba.rubber,Marimba.rubber.ff.C3.stereo.wav,48000,0.043
Percussion,Marimba.rubber,Marimba.rubber.ff.C4.stereo.wav,48000,0.017
Percussion,Marimba.rubber,Marimba.rubber.ff.C5.stereo.wav,48000,0.015
Percussion,Marimba.rubber,Marimba.rubber.ff.C6.stereo.wav,48000,0.09
Percussion,Marimba.rubber,Marimba.rubber.ff.C7.stereo.wav,48000,0.029
Percussion,Marimba.rubber,Marimba.rubber.ff.D2.stereo.wav,48000,0.053
Percussion,Marimba.rubber,Marimba.rubber.ff.D3.stereo.wav,48000,0.048
Percussion,Marimba.rubber,Marimba.rubber.ff.D4.stereo.wav,48000,0.02
Percussion,Marimba.rubber,Marimba.rubber.ff.D5.stereo.wav,48000,0.013
Percussion,Marimba.rubber,Marimba.rubber.ff.D6.stereo.wav,48000,0.014
Percussion,Marimba.rubber,Marimba.rubber.ff.Db2.stereo.wav,48000,0.048
Percussion,Marimba.rubber,Marimba.rubber.ff.Db3.stereo.wav,48000,0.057
Percussion,Marimba.rubber,Marimba.rubber.ff.Db4.stereo.wav,48000,0.015
Percussion,Marimba.rubber,Marimba.rubber.ff.Db5.stereo.wav,48000,0.017
Percussion,Marimba.rubber,Marimba.rubber.ff.Db6.stereo.wav,48000,0.014
Percussion,Marimba.rubber,Marimba.rubber.ff.E2.stereo.wav,48000,0.062
Percussion,Marimba.rubber,Marimba.rubber.ff.E3.stereo.wav,48000,0.054
Percussion,Marimba.rubber,Marimba.rubber.ff.E4.stereo.wav,48000,0.013
Percussion,Marimba.rubber,Marimba.rubber.ff.E5.stereo.wav,48000,0.023
Percussion,Marimba.rubber,Marimba.rubber.ff.E6.stereo.wav,48000,0.011
Percussion,Marimba.rubber,Marimba.rubber.ff.Eb2.stereo.wav,48000,0.064
Percussion,Marimba.rubber,Marimba.rubber.ff.Eb3.stereo.wav,48000,0.05
Percussion,Marimba.rubber,Marimba.rubber.ff.Eb4.stereo.wav,48000,0.014
Percussion,Marimba.rubber,Marimba.rubber.ff.Eb5.stereo.wav,48000,0.025
Percussion,Marimba.rubber,Marimba.rubber.ff.Eb6.stereo.wav,48000,0.014
Percussion,Marimba.rubber,Marimba.rubber.ff.F2.stereo.wav,48000,0.076
Percussion,Marimba.rubber,Marimba.rubber.ff.F3.stereo.wav,48000,0.015
Percussion,Marimba.rubber,Marimba.rubber.ff.F4.stereo.wav,48000,0.017
Percussion,Marimba.rubber,Marimba.rubber.ff.F5.stereo.wav,48000,0.016
Percussion,Marimba.rubber,Marimba.rubber.ff.F6.stereo.wav,48000,0.014
Percussion,Marimba.rubber,Marimba.rubber.ff.G2.stereo.wav,48000,0.062
Percussion,Marimba.rubber,Marimba.rubber.ff.G3.stereo.wav,48000,0.013
Percussion,Marimba.rubber,Marimba.rubber.ff.G4.stereo.wav,48000,0.027
Percussion,Marimba.rubber,Marimba.rubber.ff.G5.stereo.wav,48000,0.012
Percussion,Marimba.rubber,Marimba.rubber.ff.G6.stereo.wav,48000,0.011
Percussion,Marimba.rubber,Marimba.rubber.ff.Gb2.stereo.wav,48000,0.063
Percussion,Marimba.rubber,Marimba.rubber.ff.Gb3.stereo.wav,48000,0.01
Percussion,Marimba.rubber,Marimba.rubber.ff.Gb4.stereo.wav,48000,0.02
Percussion,Marimba.rubber,Marimba.rubber.ff.Gb5.stereo.wav,48000,0.013
Percussion,Marimba.rubber,Marimba.rubber.ff.Gb6.stereo.wav,48000,0.015
Percussion,Marimba.yarn,Marimba.yarn.ff.A2.stereo.wav,48000,0.056
Percussion,Marimba.yarn,Marimba.yarn.ff.A3.stereo.wav,48000,0.091
Percussion,Marimba.yarn,Marimba.yarn.ff.A4.stereo.wav,48000,0.067
Percussion,Marimba.yarn,Marimba.yarn.ff.A5.stereo.wav,48000,0.052
Percussion,Marimba.yarn,Marimba.yarn.ff.A6.stereo.wav,48000,0.106
Percussion,Marimba.yarn,Marimba.yarn.ff.Ab2.stereo.wav,48000,0.095
Percussion,Marimba.yarn,Marimba.yarn.ff.Ab3.stereo.wav,48000,0.094
Percussion,Marimba.yarn,Marimba.yarn.ff.Ab4.stereo.wav,48000,0.085
Percussion,Marimba.yarn,Marimba.yarn.ff.Ab5.stereo.wav,48000,0.053
Percussion,Marimba.yarn,Marimba.yarn.ff.Ab6.stereo.wav,48000,0.083
Percussion,Marimba.yarn,Marimba.yarn.ff.B2.stereo.wav,48000,0.093
Percussion,Marimba.yarn,Marimba.yarn.ff.B3.stereo.wav,48000,0.08
Percussion,Marimba.yarn,Marimba.yarn.ff.B4.stereo.wav,48000,0.116
Percussion,Marimba.yarn,Marimba.yarn.ff.B5.stereo.wav,48000,0.055
Percussion,Marimba.yarn,Marimba.yarn.ff.B6.stereo.wav,48000,0.072
Percussion,Marimba.yarn,Marimba.yarn.ff.Bb2.stereo.wav,48000,0.079
Percussion,Marimba.yarn,Marimba.yarn.ff.Bb3.stereo.wav,48000,0.118
Percussion,Marimba.yarn,Marimba.yarn.ff.Bb4.stereo.wav,48000,0.11
Percussion,Marimba.yarn,Marimba.yarn.ff.Bb5.stereo.wav,48000,0.052
Percussion,Marimba.yarn,Marimba.yarn.ff.Bb6.stereo.wav,48000,0.053
Percussion,Marimba.yarn,Marimba.yarn.ff.C2.stereo.wav,48000,0.009
Percussion,Marimba.yarn,Marimba.yarn.ff.C3.stereo.wav,48000,0.127
Percussion,Marimba.yarn,Marimba.yarn.ff.C4.stereo.wav,48000,0.103
Percussion,Marimba.yarn,Marimba.yarn.ff.C5.stereo.wav,48000,0.053
Percussion,Marimba.yarn,Marimba.yarn.ff.C6.stereo.wav,48000,0.077
Percussion,Marimba.yarn,Marimba.yarn.ff.C7.stereo.wav,48000,0.062
Percussion,Marimba.yarn,Marimba.yarn.ff.D3.stereo.wav,48000,0.112
Percussion,Marimba.yarn,Marimba.yarn.ff.D4.stereo.wav,48000,0.08
Percussion,Marimba.yarn,Marimba.yarn.ff.D5.stereo.wav,48000,0.057
Percussion,Marimba.yarn,Marimba.yarn.ff.D6.stereo.wav,48000,0.083
Percussion,Marimba.yarn,Marimba.yarn.ff.Db2.stereo.wav,48000,0.049
Percussion,Marimba.yarn,Marimba.yarn.ff.Db3.stereo.wav,48000,0.125
Percussion,Marimba.yarn,Marimba.yarn.ff.Db4.stereo.wav,48000,0.091
Percussion,Marimba.yarn,Marimba.yarn.ff.Db5.stereo.wav,48000,0.053
Percussion,Marimba.yarn,Marimba.yarn.ff.Db6.stereo.wav,48000,0.071
Percussion,Marimba.yarn,Marimba.yarn.ff.E2.stereo.wav,48000,0.111
Percussion,Marimba.yarn,Marimba.yarn.ff.E3.stereo.wav,48000,0.084
Percussion,Marimba.yarn,Marimba.yarn.ff.E4.stereo.wav,48000,0.089
Percussion,Marimba.yarn,Marimba.yarn.ff.E5.stereo.wav,48000,0.094
Percussion,Marimba.yarn,Marimba.yarn.ff.E6.stereo.wav,48000,0.069
Percussion,Marimba.yarn,Marimba.yarn.ff.Eb2.stereo.wav,48000,0.1
Percussion,Marimba.yarn,Marimba.yarn.ff.Eb3.stereo.wav,48000,0.127
Percussion,Marimba.yarn,Marimba.yarn.ff.Eb4.stereo.wav,48000,0.072
Percussion,Marimba.yarn,Marimba.yarn.ff.Eb5.stereo.wav,48000,0.074
Percussion,Marimba.yarn,Marimba.yarn.ff.Eb6.stereo.wav,48000,0.089
Percussion,Marimba.yarn,Marimba.yarn.ff.F2.stereo.wav,48000,0.143
Percussion,Marimba.yarn,Marimba.yarn.ff.F3.stereo.wav,48000,0.064
Percussion,Marimba.yarn,Marimba.yarn.ff.F4.stereo.wav,48000,0.095
Percussion,Marimba.yarn,Marimba.yarn.ff.F5.stereo.wav,48000,0.063
Percussion,Marimba.yarn,Marimba.yarn.ff.F6.stereo.wav,48000,0.065
Percussion,Marimba.yarn,Marimba.yarn.ff.G2.stereo.wav,48000,0.103
Percussion,Marimba.yarn,Marimba.yarn.ff.G3.stereo.wav,48000,0.083
Percussion,Marimba.yarn,Marimba.yarn.ff.G4.stereo.wav,48000,0.094
Percussion,Marimba.yarn,Marimba.yarn.ff.G5.stereo.wav,48000,0.049
Percussion,Marimba.yarn,Marimba.yarn.ff.G6.stereo.wav,48000,0.066
Percussion,Marimba.yarn,Marimba.yarn.ff.Gb2.stereo.wav,48000,0.09
Percussion,Marimba.yarn,Marimba.yarn.ff.Gb3.stereo.wav,48000,0.12
Percussion,Marimba.yarn,Marimba.yarn.ff.Gb4.stereo.wav,48000,0.073
Percussion,Marimba.yarn,Marimba.yarn.ff.Gb5.stereo.wav,48000,0.058
Percussion,Marimba.yarn,Marimba.yarn.ff.Gb6.stereo.wav,48000,0.063
Percussion,Vibraphone.bow,Vibraphone.bow.A3.stereo.wav,48000,0.393
Percussion,Vibraphone.bow,Vibraphone.bow.A4.stereo.wav,48000,0.174
Percussion,Vibraphone.bow,Vibraphone.bow.A5.stereo.wav,48000,0.223
Percussion,Vibraphone.bow,Vibraphone.bow.Ab3.stereo.wav,48000,0.304
Percussion,Vibraphone.bow,Vibraphone.bow.Ab4.stereo.wav,48000,0.077
Percussion,Vibraphone.bow,Vibraphone.bow.Ab5.stereo.wav,48000,0.096
Percussion,Vibraphone.bow,Vibraphone.bow.B3.stereo.wav,48000,0.066
Percussion,Vibraphone.bow,Vibraphone.bow.B4.stereo.wav,48000,0.03
Percussion,Vibraphone.bow,Vibraphone.bow.B5.stereo.wav,48000,0.062
Percussion,Vibraphone.bow,Vibraphone.bow.Bb3.stereo.wav,48000,0.065
Percussion,Vibraphone.bow,Vibraphone.bow.Bb4.stereo.wav,48000,0.149
Percussion,Vibraphone.bow,Vibraphone.bow.Bb5.stereo.wav,48000,0.289
Percussion,Vibraphone.bow,Vibraphone.bow.C3.stereo.wav,48000,0
Percussion,Vibraphone.bow,Vibraphone.bow.C4.stereo.wav,48000,0.055
Percussion,Vibraphone.bow,Vibraphone.bow.C5.stereo.wav,48000,0.04
Percussion,Vibraphone.bow,Vibraphone.bow.C6.stereo.wav,48000,0.122
Percussion,Vibraphone.bow,Vibraphone.bow.D3.stereo.wav,48000,0.095
Percussion,Vibraphone.bow,Vibraphone.bow.D4.stereo.wav,48000,0.171
Percussion,Vibraphone.bow,Vibraphone.bow.D5.stereo.wav,48000,0.081
Percussion,Vibraphone.bow,Vibraphone.bow.D6.stereo.wav,48000,0.181
Percussion,Vibraphone.bow,Vibraphone.bow.Db3.stereo.wav,48000,0.153
Percussion,Vibraphone.bow,Vibraphone.bow.Db4.stereo.wav,48000,0.126
Percussion,Vibraphone.bow,Vibraphone.bow.Db5.stereo.wav,48000,0.106
Percussion,Vibraphone.bow,Vibraphone.bow.Db6.stereo.wav,48000,0.28
Percussion,Vibraphone.bow,Vibraphone.bow.E3.stereo.wav,48000,0.194
Percussion,Vibraphone.bow,Vibraphone.bow.E4.stereo.wav,48000,0.168
Percussion,Vibraphone.bow,Vibraphone.bow.E5.stereo.wav,48000,0.102
Percussion,Vibraphone.bow,Vibraphone.bow.E6.stereo.wav,48000,0.188
Percussion,Vibraphone.bow,Vibraphone.bow.Eb3.stereo.wav,48000,0.151
Percussion,Vibraphone.bow,Vibraphone.bow.Eb4.stereo.wav,48000,0.172
Percussion,Vibraphone.bow,Vibraphone.bow.Eb5.stereo.wav,48000,0.087
Percussion,Vibraphone.bow,Vibraphone.bow.Eb6.stereo.wav,48000,0.111
Percussion,Vibraphone.bow,Vibraphone.bow.F3.stereo.wav,48000,0.141
Percussion,Vibraphone.bow,Vibraphone.bow.F4.stereo.wav,48000,0.139
Percussion,Vibraphone.bow,Vibraphone.bow.F5.stereo.wav,48000,0.08
Percussion,Vibraphone.bow,Vibraphone.bow.F6.stereo.wav,48000,0.008
Percussion,Vibraphone.bow,Vibraphone.bow.G3.stereo.wav,48000,0.364
Percussion,Vibraphone.bow,Vibraphone.bow.G4.stereo.wav,48000,0.131
Percussion,Vibraphone.bow,Vibraphone.bow.G5.stereo.wav,48000,0.158
Percussion,Vibraphone.bow,Vibraphone.bow.Gb3.stereo.wav,48000,0.156
Percussion,Vibraphone.bow,Vibraphone.bow.Gb4.stereo.wav,48000,0.085
Percussion,Vibraphone.bow,Vibraphone.bow.Gb5.stereo.wav,48000,0.155
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.A3.stereo.wav,48000,0.006
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.A4.stereo.wav,48000,0.015
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.A5.stereo.wav,48000,0.006
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.Ab3.stereo.wav,48000,0.008
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.Ab4.stereo.wav,48000,0.013
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.Ab5.stereo.wav,48000,0.007
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.B3.stereo.wav,48000,0.005
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.B4.stereo.wav,48000,0.006
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.B5.stereo.wav,48000,0.004
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.Bb3.stereo.wav,48000,0.011
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.Bb4.stereo.wav,48000,0.021
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.Bb5.stereo.wav,48000,0.006
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.C3.stereo.wav,48000,0.01
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.C4.stereo.wav,48000,0.008
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.C5.stereo.wav,48000,0.006
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.C6.stereo.wav,48000,0.033
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.D3.stereo.wav,48000,0.013
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.D4.stereo.wav,48000,0.019
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.D5.stereo.wav,48000,0.008
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.D6.stereo.wav,48000,0.02
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.Db3.stereo.wav,48000,0.027
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.Db4.stereo.wav,48000,0.009
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.Db5.stereo.wav,48000,0.003
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.Db6.stereo.wav,48000,0.014
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.E3.stereo.wav,48000,0.008
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.E4.stereo.wav,48000,0.017
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.E5.stereo.wav,48000,0.007
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.E6.stereo.wav,48000,0.26
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.Eb3.stereo.wav,48000,0.011
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.Eb4.stereo.wav,48000,0.012
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.Eb5.stereo.wav,48000,0.007
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.Eb6.stereo.wav,48000,0.026
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.F3.stereo.wav,48000,0.014
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.F4.stereo.wav,48000,0.014
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.F5.stereo.wav,48000,0.008
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.F6.stereo.wav,48000,0.02
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.G3.stereo.wav,48000,0.009
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.G4.stereo.wav,48000,0.014
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.G5.stereo.wav,48000,0.004
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.Gb3.stereo.wav,48000,0.014
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.Gb4.stereo.wav,48000,0.009
Percussion,Vibraphone.dampen,Vibraphone.dampen.ff.Gb5.stereo.wav,48000,0.005
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.A3.stereo.wav,48000,0.011
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.A4.stereo.wav,48000,0.009
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.A5.stereo.wav,48000,0.023
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.Ab3.stereo.wav,48000,0.006
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.Ab4.stereo.wav,48000,0.008
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.Ab5.stereo.wav,48000,0.02
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.B3.stereo.wav,48000,0.011
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.B4.stereo.wav,48000,0.012
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.B5.stereo.wav,48000,0.009
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.Bb3.stereo.wav,48000,0.012
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.Bb4.stereo.wav,48000,0.009
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.Bb5.stereo.wav,48000,0.024
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.C3.stereo.wav,48000,0.005
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.C4.stereo.wav,48000,0.003
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.C5.stereo.wav,48000,0.007
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.C6.stereo.wav,48000,0.012
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.D3.stereo.wav,48000,0.001
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.D4.stereo.wav,48000,0.004
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.D5.stereo.wav,48000,0.004
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.D6.stereo.wav,48000,0.018
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.Db3.stereo.wav,48000,0.006
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.Db4.stereo.wav,48000,0.005
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.Db5.stereo.wav,48000,0.009
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.Db6.stereo.wav,48000,0.015
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.E3.stereo.wav,48000,0.009
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.E4.stereo.wav,48000,0.005
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.E5.stereo.wav,48000,0.009
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.E6.stereo.wav,48000,0.014
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.Eb3.stereo.wav,48000,0.004
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.Eb4.stereo.wav,48000,0.007
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.Eb5.stereo.wav,48000,0.009
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.Eb6.stereo.wav,48000,0.016
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.F3.stereo.wav,48000,0.006
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.F4.stereo.wav,48000,0.001
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.F5.stereo.wav,48000,0.008
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.F6.stereo.wav,48000,0.013
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.G3.stereo.wav,48000,0.034
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.G4.stereo.wav,48000,0.005
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.G5.stereo.wav,48000,0.008
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.Gb3.stereo.wav,48000,0.003
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.Gb4.stereo.wav,48000,0.005
Percussion,Vibraphone.shortsustain,Vibraphone.shortsustain.ff.Gb5.stereo.wav,48000,0.011
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.A3.stereo.wav,48000,0.18
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.A4.stereo.wav,48000,0.018
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.A5.stereo.wav,48000,0.02
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.Ab3.stereo.wav,48000,0.177
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.Ab4.stereo.wav,48000,0.045
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.Ab5.stereo.wav,48000,0.018
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.B3.stereo.wav,48000,0.179
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.B4.stereo.wav,48000,0.004
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.B5.stereo.wav,48000,0.002
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.Bb3.stereo.wav,48000,0.161
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.Bb4.stereo.wav,48000,0.022
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.Bb5.stereo.wav,48000,0.016
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.C3.stereo.wav,48000,0.143
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.C4.stereo.wav,48000,0.016
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.C5.stereo.wav,48000,0.021
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.C6.stereo.wav,48000,0.01
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.D3.stereo.wav,48000,0.168
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.D4.stereo.wav,48000,0.057
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.D5.stereo.wav,48000,0.008
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.D6.stereo.wav,48000,0.06
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.Db3.stereo.wav,48000,0.252
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.Db4.stereo.wav,48000,0.009
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.Db5.stereo.wav,48000,0.036
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.Db6.stereo.wav,48000,0.046
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.E3.stereo.wav,48000,0.184
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.E4.stereo.wav,48000,0.015
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.E5.stereo.wav,48000,0.002
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.E6.stereo.wav,48000,0.031
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.Eb3.stereo.wav,48000,0.157
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.Eb5.stereo.wav,48000,0.003
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.Eb6.stereo.wav,48000,0.015
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.F3.stereo.wav,48000,0.194
Percussion,Vibraphone.sustain,Vibraphone.sustain.ff.F4.stereo.wav,48000,0.023
